CompanyName,Industry,Region,Year,Revenue,ProfitMargin,MarketCap,ESG_Overall,ESG_Environmental,ESG_Social,ESG_Governance,CarbonEmissions,WaterUsage,EnergyConsumption,,Growth rate
Company_20,Technology,North America,2015,4449.5,21.5,32323.9,59.6,96.8,57.4,24.5,116153.9,69692.3,232307.8,,4.33
Company_20,Technology,North America,2016,5171.8,21.4,17645.3,61.5,98.4,60.1,26.1,132261.8,79357.1,264523.6,,16.2
Company_20,Technology,North America,2017,4773.2,21.8,25275.9,61.1,97.2,57.1,29.2,123996.5,74397.9,247993,,-7.7
Company_20,Technology,North America,2018,5284.2,21.5,18946.4,62,96.8,59.5,29.7,138073.3,82844,276146.6,,10.7
Company_20,Technology,North America,2019,5526.3,23.3,44458.7,62.1,96,58.2,32.1,145797.7,87478.6,291595.4,,4.6
Company_20,Technology,North America,2020,6024.2,21.4,31498.1,61.9,96.3,58.6,30.6,158387.9,95032.8,316775.9,,9
Company_20,Technology,North America,2021,6606.7,23.4,42298.9,61.9,97.8,57.3,30.6,170326.4,102195.8,340652.7,,9.7
Company_20,Technology,North America,2022,6865.1,18,22596.7,63.1,100,58.4,30.8,171627.8,102976.7,343255.6,,3.9
Company_20,Technology,North America,2023,7487,23.1,26405,63.4,100,58.2,31.9,187175.5,112305.3,374351,,9.1
Company_20,Technology,North America,2024,7317.2,20,50630.3,65,100,59.5,35.6,182931.2,109758.7,365862.3,,-2.3
Company_20,Technology,North America,2025,8581.5,18,31522.2,65.8,100,60.6,36.8,214537.3,128722.4,429074.6,,17.3
Company_21,Energy,Asia,2015,2021.8,9.9,1956.4,30.6,21.9,38.6,31.4,2116341.2,634902.3,21163411.5,,4.33
Company_21,Energy,Asia,2016,1931.1,11.6,2533.4,30.4,23.4,38.7,29.3,2001281.6,600384.5,20012815.6,,-4.5
Company_21,Energy,Asia,2017,1932.6,15.4,4568.5,31.8,25.5,37.2,32.7,1973532.2,592059.7,19735322.1,,0.1
Company_21,Energy,Asia,2018,2025.9,28.5,10493.5,33.4,27.2,38.3,34.8,2045814.9,613744.5,20458149.3,,4.8
Company_21,Energy,Asia,2019,2035.1,31.7,8793,33.7,29.1,36.7,35.3,2027301.6,608190.5,20273016,,0.5
Company_21,Energy,Asia,2020,2120.5,25.4,9358.5,33.6,29.2,36.5,35,2111070.1,633321,21110701.1,,4.2
Company_21,Energy,Asia,2021,1854.6,18.2,6238.9,34.4,26.9,40.6,35.7,1876502.7,562950.8,18765027.2,,-12.5
Company_21,Energy,Asia,2022,1652.2,16.6,4510,35.7,27.8,39.7,39.4,1660624.1,498187.2,16606241.1,,-10.9
Company_21,Energy,Asia,2023,1721.3,11.6,3276.9,36.6,29.6,41.3,38.9,1708731.8,512619.5,17087318,,4.2
Company_21,Energy,Asia,2024,1229.6,13.5,1571.1,36.8,28.9,43.4,38.2,1227098.8,368129.7,12270988.4,,-28.6
Company_21,Energy,Asia,2025,1100.4,16.6,3066.5,37,31.3,42.1,37.7,1079769.8,323930.9,10797698.2,,-10.5
Company_22,Manufacturing,Latin America,2015,518.6,7.9,723,51.5,67.8,37.4,49.2,112808.1,150410.8,1880134.9,,4.33
Company_22,Manufacturing,Latin America,2016,549.7,10.2,487.4,52.2,71.7,37.4,47.7,115138.3,153517.7,1918971.3,,6
Company_22,Manufacturing,Latin America,2017,584.8,12.2,585.4,53,74.5,36.5,48,119074.9,158766.5,1984581.8,,6.4
Company_22,Manufacturing,Latin America,2018,635.1,15.1,1129.1,53.5,75,37.4,48.2,128616.3,171488.4,2143604.5,,8.6
Company_22,Manufacturing,Latin America,2019,684.2,13.9,1509.5,52.5,73.4,35.7,48.3,140901.6,187868.8,2348360.4,,7.7
Company_22,Manufacturing,Latin America,2020,736.2,15.9,1831.7,53.1,72.6,38.5,48.1,152818.6,203758.2,2546977.1,,7.6
Company_22,Manufacturing,Latin America,2021,815.7,19,2313.7,52.7,71.9,40.2,46.1,170485.9,227314.6,2841432.3,,10.8
Company_22,Manufacturing,Latin America,2022,805.9,17.5,1302.9,56.1,76.2,41.7,50.4,161238.9,214985.2,2687315.3,,-1.2
Company_22,Manufacturing,Latin America,2023,921.1,11.8,2070.6,59.2,81.5,44,52,173937.9,231917.2,2898964.6,,14.3
Company_22,Manufacturing,Latin America,2024,953.8,9,1491.6,59.5,82.1,44.1,52.2,178970.8,238627.7,2982846.3,,3.5
Company_22,Manufacturing,Latin America,2025,1009.7,11.8,2210.1,60.1,85,43.3,52.1,183334.3,244445.7,3055571.3,,5.9
Company_23,Healthcare,Asia,2015,1042,11.9,1714.9,50.7,50.8,42.1,59.2,88010.6,88010.6,176021.1,,4.33
Company_23,Healthcare,Asia,2016,1052.2,19.8,2417.8,53.3,53.8,43.6,62.3,86601,86601,173202,,1
Company_23,Healthcare,Asia,2017,1032,15.3,3448.4,56,55.2,47.9,64.9,83925.2,83925.2,167850.3,,-1.9
Company_23,Healthcare,Asia,2018,1021.4,18.5,4475.3,56.6,53.8,48.6,67.4,84098.3,84098.3,168196.7,,-1
Company_23,Healthcare,Asia,2019,1095.2,20.6,5309.9,56.5,54,48.4,67.1,90060.4,90060.4,180120.7,,7.2
Company_23,Healthcare,Asia,2020,1042.5,21.6,3740.8,56.9,53.5,49.3,68,86072.5,86072.5,172145,,-4.8
Company_23,Healthcare,Asia,2021,1085.5,22.9,4045.7,57.2,54.5,47.7,69.3,88851.5,88851.5,177703,,4.1
Company_23,Healthcare,Asia,2022,1095.5,25.4,3456.7,58.9,55.6,47.7,73.4,88855,88855,177710,,0.9
Company_23,Healthcare,Asia,2023,1139.3,23.4,6088.1,60.9,57.8,48.5,76.6,90654,90654,181307.9,,4
Company_23,Healthcare,Asia,2024,1080.1,26.2,4832.3,62.3,58.4,51.6,76.9,85439.4,85439.4,170878.8,,-5.2
Company_23,Healthcare,Asia,2025,924.5,25,2909.9,64.6,61.4,53.8,78.5,71201.3,71201.3,142402.5,,-14.4
Company_24,Technology,Middle East,2015,11781.5,19.2,67237.9,49.8,84.2,21.6,43.7,359647,215788.2,719294.1,,4.33
Company_24,Technology,Middle East,2016,11745.1,20.4,67390.9,49.7,84.8,20.9,43.5,356269.3,213761.6,712538.7,,-0.3
Company_24,Technology,Middle East,2017,12904.6,18.9,73924.4,50.9,85.4,24.3,43,388660.6,233196.4,777321.3,,9.9
Company_24,Technology,Middle East,2018,13566.6,19.7,83160.2,51.3,88.1,25.5,40.4,395692.2,237415.3,791384.4,,5.1
Company_24,Technology,Middle East,2019,13010.4,18.2,41732,51.7,86.5,28.6,40.1,386946.2,232167.7,773892.4,,-4.1
Company_24,Technology,Middle East,2020,13503.1,18.2,57602.7,52.7,88.2,27.7,42.3,393204.2,235922.5,786408.3,,3.8
Company_24,Technology,Middle East,2021,14899.5,18.3,71411.9,55.4,89.5,29.4,47.3,427041.5,256224.9,854082.9,,10.3
Company_24,Technology,Middle East,2022,15017.5,23.5,68451.5,55.8,87.1,30.9,49.3,443042,265825.2,886083.9,,0.8
Company_24,Technology,Middle East,2023,15013.1,21.9,106974.2,56.8,88.4,30.7,51.4,436094,261656.4,872188,,0
Company_24,Technology,Middle East,2024,16637.7,27.5,145466.8,56.6,88.3,27.8,53.6,483961.6,290376.9,967923.1,,10.8
Company_24,Technology,Middle East,2025,16884.5,32.2,108912.3,56.7,91,28.2,51,475072.2,285043.3,950144.4,,1.5
Company_25,Utilities,Middle East,2015,698.2,10.1,991.2,36.9,19.4,65.6,25.8,594511.5,371569.7,5945115.2,,4.33
Company_25,Utilities,Middle East,2016,646.6,10.6,678.2,38,20.3,67.9,25.8,547141.1,341963.2,5471411.4,,-7.4
Company_25,Utilities,Middle East,2017,690.5,10.9,729.4,37.5,16.3,65.3,30.9,599746.6,374841.6,5997466.4,,6.8
Company_25,Utilities,Middle East,2018,663.4,7.1,536.6,39.4,14.4,67.8,36.2,583275.3,364547.1,5832753.5,,-3.9
Company_25,Utilities,Middle East,2019,680.9,7.6,515.8,37.2,10.7,65.4,35.7,613028.9,383143.1,6130288.9,,2.6
Company_25,Utilities,Middle East,2020,607.7,6.7,559.6,39.2,13.4,68,36.3,537957.6,336223.5,5379576.4,,-10.7
Company_25,Utilities,Middle East,2021,587.4,6.8,509.3,40.4,14.2,67.3,39.8,517089.5,323180.9,5170894.7,,-3.3
Company_25,Utilities,Middle East,2022,554.7,7.3,398.6,41.5,16.8,65.4,42.4,480371.6,300232.2,4803715.8,,-5.6
Company_25,Utilities,Middle East,2023,586.9,8,374.3,43.6,19.4,66.9,44.5,499700.2,312312.6,4997002.2,,5.8
Company_25,Utilities,Middle East,2024,530.5,8.8,405.4,47.2,22.6,69.7,49.4,442217,276385.6,4422170.2,,-9.6
Company_25,Utilities,Middle East,2025,522.7,10.1,542.4,49.4,22.5,73.2,52.6,435890.6,272431.6,4358905.6,,-1.5
Company_26,Healthcare,Asia,2015,5781.8,15.3,10673.5,53.3,87.7,42.5,29.6,338678.3,338678.3,677356.6,,4.33
Company_26,Healthcare,Asia,2016,6276.4,13.9,14779.8,54.8,90,45.1,29.4,357822.4,357822.4,715644.7,,8.6
Company_26,Healthcare,Asia,2017,6563.5,13.4,15991,56,91.5,47.7,28.8,367180.1,367180.1,734360.1,,4.6
Company_26,Healthcare,Asia,2018,6579.5,18.9,26612.8,55.5,89.8,48,28.6,376172.3,376172.3,752344.7,,0.2
Company_26,Healthcare,Asia,2019,7911.2,26.6,26299.1,56.1,89.9,48.8,29.6,451247.9,451247.9,902495.9,,20.2
Company_26,Healthcare,Asia,2020,7473.7,29.8,42198.3,57.3,89.9,51.7,30.3,426273.9,426273.9,852547.8,,-5.5
Company_26,Healthcare,Asia,2021,9050.8,34.9,36575.3,57.2,88.7,52.4,30.6,524016.4,524016.4,1048032.8,,21.1
Company_26,Healthcare,Asia,2022,9850.7,34.5,54189,57.5,91.2,51.3,30.2,553274.8,553274.8,1106549.6,,8.8
Company_26,Healthcare,Asia,2023,10042.8,34.4,77931.6,54.6,89.4,48.9,25.4,576773,576773,1153546.1,,2
Company_26,Healthcare,Asia,2024,10146.9,34.5,39609.9,54.8,90.7,47.2,26.6,573431.6,573431.6,1146863.2,,1
Company_26,Healthcare,Asia,2025,13120.6,30,49236.8,56.3,93,46.7,29.2,720235.7,720235.7,1440471.3,,29.3
Company_27,Healthcare,Europe,2015,1376,14.2,2738.2,59.2,91,47.7,39,77479.1,77479.1,154958.2,,4.33
Company_27,Healthcare,Europe,2016,1549.9,11,1800.9,60.8,97.3,45.2,40,80448.9,80448.9,160897.8,,12.6
Company_27,Healthcare,Europe,2017,1845.7,13.7,3020.7,61.5,98.5,45,41.1,94256.1,94256.1,188512.2,,19.1
Company_27,Healthcare,Europe,2018,2050.8,15.9,7535,63.1,100,45.4,43.9,102537.6,102537.6,205075.2,,11.1
Company_27,Healthcare,Europe,2019,2367.2,11.4,3867.1,63.4,100,47.2,42.9,118359.2,118359.2,236718.3,,15.4
Company_27,Healthcare,Europe,2020,2781.1,5.4,2603.6,63.8,100,48.1,43.3,139053.3,139053.3,278106.6,,17.5
Company_27,Healthcare,Europe,2021,3276.1,6.7,4076,64.8,100,51,43.4,163806.9,163806.9,327613.7,,17.8
Company_27,Healthcare,Europe,2022,3762.3,9.2,6109.4,65.2,100,51.9,43.8,188115.5,188115.5,376231,,14.8
Company_27,Healthcare,Europe,2023,4253.6,12,10412.8,64.8,100,51.5,42.9,212678.3,212678.3,425356.6,,13.1
Company_27,Healthcare,Europe,2024,5268.2,10.7,7977.7,66,100,53.1,44.8,263408.6,263408.6,526817.3,,23.9
Company_27,Healthcare,Europe,2025,6291.5,9.1,12161.5,67.5,100,55,47.7,314574.8,314574.8,629149.6,,19.4
Company_28,Technology,Latin America,2015,2691.8,21.6,13341,74.6,98.8,48.3,76.7,68384.6,41030.7,136769.2,,4.33
Company_28,Technology,Latin America,2016,2983.2,17.5,9358.1,76.4,100,51.3,78,74579.3,44747.6,149158.6,,10.8
Company_28,Technology,Latin America,2017,3268.2,13.5,7985.6,77.6,99.5,54.1,79.1,82294.9,49376.9,164589.7,,9.6
Company_28,Technology,Latin America,2018,3347.3,14.2,7441.4,76.6,99.7,51.8,78.2,84066.9,50440.1,168133.7,,2.4
Company_28,Technology,Latin America,2019,3860.8,15.9,14761.4,78,100,52.8,81.3,96518.9,57911.3,193037.7,,15.3
Company_28,Technology,Latin America,2020,4414.7,21.4,22950,77.8,99.5,51.2,82.8,111191.5,66714.9,222382.9,,14.3
Company_28,Technology,Latin America,2021,4449.3,19.7,15917.8,78.3,100,49.8,85.2,111232,66739.2,222464,,0.8
Company_28,Technology,Latin America,2022,4726.3,19.2,17000.4,79.9,100,52.1,87.5,118156.4,70893.8,236312.8,,6.2
Company_28,Technology,Latin America,2023,5340.3,16.7,19489.1,79.6,100,53,85.9,133506.6,80104,267013.2,,13
Company_28,Technology,Latin America,2024,6033.6,19.4,38765.1,80.8,100,54.8,87.6,150839.2,90503.5,301678.3,,13
Company_28,Technology,Latin America,2025,6674.2,17.5,18520.1,81.7,100,56.8,88.3,166854.3,100112.6,333708.6,,10.6
Company_29,Transportation,Oceania,2015,1572.4,11.2,3444.6,25,6.2,58.4,10.6,1091477.3,181912.9,3638257.7,,4.33
Company_29,Transportation,Oceania,2016,1308,14.3,3397.4,25.2,6.5,60.1,8.8,905932.9,150988.8,3019776.4,,-16.8
Company_29,Transportation,Oceania,2017,1369,14.1,2040.9,27,9.5,63.8,7.8,931255.4,155209.2,3104184.6,,4.7
Company_29,Transportation,Oceania,2018,1258.3,17.3,2560.9,28.6,12.1,62,11.6,842129.8,140355,2807099.3,,-8.1
Company_29,Transportation,Oceania,2019,1103.5,18.9,3888.4,26.5,11.3,59.6,8.6,742008.7,123668.1,2473362.4,,-12.3
Company_29,Transportation,Oceania,2020,1066.1,15,1320.6,25.6,10.1,59.7,7.1,722558.3,120426.4,2408527.8,,-3.4
Company_29,Transportation,Oceania,2021,779.9,14.6,1633.2,26.6,10.9,60.2,8.7,525843.6,87640.6,1752812,,-26.8
Company_29,Transportation,Oceania,2022,742.6,19.6,1710.4,28.4,12.3,62.1,10.7,496177.2,82696.2,1653923.8,,-4.8
Company_29,Transportation,Oceania,2023,738.2,19.7,1380,29.7,12.9,63,13.1,491614.3,81935.7,1638714.5,,-0.6
Company_29,Transportation,Oceania,2024,657.6,14.3,1168.5,30.6,14.4,63.9,13.7,433756.2,72292.7,1445854,,-10.9
Company_29,Transportation,Oceania,2025,638.4,14.9,1648.5,28.9,10.8,62.5,13.4,430640.1,71773.3,1435467,,-2.9
Company_30,Transportation,Middle East,2015,705.5,4.5,536.8,26,4.2,64.5,9.3,495563.5,82593.9,1651878.3,,4.33
Company_30,Transportation,Middle East,2016,777.3,3.6,432.5,26.5,8.3,62.9,8.2,532427.8,88738,1774759.3,,10.2
Company_30,Transportation,Middle East,2017,749.3,3,304,28.1,10.3,64.1,9.9,507199.8,84533.3,1690666.1,,-3.6
Company_30,Transportation,Middle East,2018,733.4,2.6,369.6,29.2,8.1,65,14.5,503221.3,83870.2,1677404.5,,-2.1
Company_30,Transportation,Middle East,2019,787.7,2.1,293.9,29.8,8.3,69.8,11.2,539543.2,89923.9,1798477.4,,7.4
Company_30,Transportation,Middle East,2020,806.9,1.9,153.3,29,6.5,69.8,10.8,558978.8,93163.1,1863262.7,,2.4
Company_30,Transportation,Middle East,2021,907.5,-2.1,2238.4,29.6,8.4,68.9,11.6,621332.1,103555.4,2071107.2,,12.5
Company_30,Transportation,Middle East,2022,987,-2,1337.9,30.2,10.3,69.4,10.9,668097.6,111349.6,2226991.9,,8.8
Company_30,Transportation,Middle East,2023,1101.5,2.5,304.6,32.4,10.9,72.7,13.7,742677.2,123779.5,2475590.7,,11.6
Company_30,Transportation,Middle East,2024,1204.6,-0.5,4785.1,32.1,11.3,73.2,11.7,810345.5,135057.6,2701151.5,,9.4
Company_30,Transportation,Middle East,2025,1356.5,1.7,390.6,31.7,11.4,73.4,10.5,911951.2,151991.9,3039837.3,,12.6
Company_31,Transportation,Middle East,2015,3478.7,3.8,1234,23.9,28.3,10.6,32.8,2090644.7,348440.8,6968815.5,,4.33
Company_31,Transportation,Middle East,2016,2917.2,5.6,1680,23.7,26.3,11.1,33.7,1778315.3,296385.9,5927717.8,,-16.1
Company_31,Transportation,Middle East,2017,2708.7,1.7,705.6,26.8,31.3,14.9,34.4,1594740.5,265790.1,5315801.6,,-7.1
Company_31,Transportation,Middle East,2018,2346,-1.6,10611.9,27.9,35.1,14.6,34.2,1343519.1,223919.8,4478397,,-13.4
Company_31,Transportation,Middle East,2019,1500.4,-0.6,2006.9,28,33.4,16.8,33.8,869662.5,144943.8,2898875.1,,-36
Company_31,Transportation,Middle East,2020,1074.2,-0.1,4456.6,29.7,33.5,19.3,36.4,622413.5,103735.6,2074711.7,,-28.4
Company_31,Transportation,Middle East,2021,1085.4,-2.4,4820.6,29.7,35.3,16.2,37.6,620495.4,103415.9,2068318.1,,1
Company_31,Transportation,Middle East,2022,977.7,-2.6,1051.4,28.6,37.7,11.6,36.6,549185.1,91530.9,1830617.1,,-9.9
Company_31,Transportation,Middle East,2023,836.1,-5.2,423.6,28.5,37.2,13.4,34.8,471373.1,78562.2,1571243.7,,-14.5
Company_31,Transportation,Middle East,2024,839.3,-4.1,2015.9,28.2,36.1,11.5,37,477172.6,79528.8,1590575.3,,0.4
Company_31,Transportation,Middle East,2025,836.2,-5.2,3812,28.7,34.8,10.9,40.4,479852.3,79975.4,1599507.5,,-0.4
Company_32,Utilities,North America,2015,405.4,4.6,247.7,52.1,8.7,70.3,77.2,369409,230880.6,3694090.1,,4.33
Company_32,Utilities,North America,2016,426.5,4.1,150.8,52.5,8.9,70.3,78.2,388112.8,242570.5,3881127.8,,5.2
Company_32,Utilities,North America,2017,428.2,4,142.1,52,9.2,69.9,76.8,388983.8,243114.9,3889838.4,,0.4
Company_32,Utilities,North America,2018,450.7,4.4,253.8,52,9.3,73.6,73,409187.7,255742.3,4091876.6,,5.3
Company_32,Utilities,North America,2019,453.2,1.5,77.8,53.2,11.9,73.7,74,404870.2,253043.9,4048702.5,,0.6
Company_32,Utilities,North America,2020,451,3.1,121.4,56.1,13.6,74.3,80.4,398536.1,249085.1,3985360.8,,-0.5
Company_32,Utilities,North America,2021,469.8,5.9,324.7,54.4,11.1,73.5,78.8,421876.3,263672.7,4218763.5,,4.2
Company_32,Utilities,North America,2022,477,6.1,373.5,55,12.5,71,81.3,424499.9,265312.5,4244999.4,,1.5
Company_32,Utilities,North America,2023,486.3,8.2,337.8,54.9,14.4,71.1,79.1,427736.2,267335.1,4277362,,2
Company_32,Utilities,North America,2024,520.1,7.6,321.1,54.2,14.5,69.2,78.8,456999.7,285624.8,4569997,,6.9
Company_32,Utilities,North America,2025,556,7.4,451.9,55.2,16.1,71.6,77.8,483791.4,302369.6,4837913.8,,6.9
Company_33,Finance,North America,2015,949.7,10.5,868.2,61.2,73.9,53.3,56.4,12968.1,6484,32420.2,,4.33
Company_33,Finance,North America,2016,1007,10.6,1083.6,62,73.4,56.9,55.7,13823.9,6912,34559.8,,6
Company_33,Finance,North America,2017,1026.3,14,1747.2,61.2,71.4,56.1,56,14375,7187.5,35937.5,,1.9
Company_33,Finance,North America,2018,988.5,12.2,1908.7,61.5,70.4,56.7,57.3,13984.9,6992.4,34962.2,,-3.7
Company_33,Finance,North America,2019,1045.8,12.5,1193.1,63.3,74.7,59.9,55.2,14159.1,7079.5,35397.7,,5.8
Company_33,Finance,North America,2020,1172.7,14.2,2735.1,62.8,73.4,57.3,57.6,16089.8,8044.9,40224.6,,12.1
Company_33,Finance,North America,2021,1300.8,11.1,2650.9,64.3,75.5,58.4,58.9,17464.6,8732.3,43661.5,,10.9
Company_33,Finance,North America,2022,1264,13.2,2147.8,65.6,78.9,59,58.9,16379.6,8189.8,40948.9,,-2.8
Company_33,Finance,North America,2023,1315.8,9.9,2546.1,67.2,82.1,58.9,60.5,16453.5,8226.7,41133.7,,4.1
Company_33,Finance,North America,2024,1306.6,9.9,1176.3,68,82.8,60,61.4,16219.1,8109.5,40547.7,,-0.7
Company_33,Finance,North America,2025,1244.4,9,1480.1,69.9,87.3,63.3,59.3,14662.4,7331.2,36655.9,,-4.8
Company_34,Energy,Middle East,2015,7972.5,13.6,8847.6,25.5,47.7,10.6,18.1,6906699,2072009.7,69066989.5,,4.33
Company_34,Energy,Middle East,2016,8625.3,17.3,15528.5,27.6,51.5,12.5,18.9,7240743.8,2172223.1,72407438,,8.2
Company_34,Energy,Middle East,2017,10563.1,16.4,32959.7,30.2,51.3,15.1,24.1,8885120.7,2665536.2,88851207.1,,22.5
Company_34,Energy,Middle East,2018,10633.4,9.5,18884.7,33.4,54.5,16.9,28.9,8705051.5,2611515.4,87050514.6,,0.7
Company_34,Energy,Middle East,2019,10737.1,13.6,19214.7,34.2,53.4,21.4,27.9,8867653.5,2660296,88676534.7,,1
Company_34,Energy,Middle East,2020,11030.1,17.9,26351.4,35,53.1,21.9,29.9,9139066.8,2741720,91390668.1,,2.7
Company_34,Energy,Middle East,2021,11844.2,19.2,29351.8,35.1,53.3,19.9,32.1,9793081.9,2937924.6,97930819.1,,7.4
Company_34,Energy,Middle East,2022,12447.2,17.8,19585.5,35.5,55.4,18.3,32.8,10109918.6,3032975.6,101099186.4,,5.1
Company_34,Energy,Middle East,2023,13563,14.3,22271.6,35.1,57.1,16.6,31.7,10858627.3,3257588.2,108586272.8,,9
Company_34,Energy,Middle East,2024,18074.5,20.5,45597.9,35.7,60.2,16.2,30.9,14078566.5,4223570,140785665.3,,33.3
Company_34,Energy,Middle East,2025,21020.8,14.8,43800,34.8,58.4,16.3,29.6,16627583,4988274.9,166275829.7,,16.3
Company_35,Healthcare,Middle East,2015,652.2,15.1,2249.3,66.5,65.4,83.1,51.1,48425.5,48425.5,96851,,4.33
Company_35,Healthcare,Middle East,2016,763.1,12,1026.9,67.3,66.5,83.1,52.4,56069.2,56069.2,112138.5,,17
Company_35,Healthcare,Middle East,2017,806.5,11.2,1208.5,69,72.3,84.4,50.2,55947.2,55947.2,111894.3,,5.7
Company_35,Healthcare,Middle East,2018,863.8,13.8,1934.2,70.4,77.5,87.6,46,56794.7,56794.7,113589.3,,7.1
Company_35,Healthcare,Middle East,2019,1020.4,16.4,2108.1,69.5,73.2,88.1,47.2,70140.5,70140.5,140281,,18.1
Company_35,Healthcare,Middle East,2020,1194.3,13.9,3167,69.5,74.4,88,46.1,81118.5,81118.5,162237.1,,17
Company_35,Healthcare,Middle East,2021,1358.8,11.9,2113.5,70.6,77.1,88,46.7,89706.1,89706.1,179412.3,,13.8
Company_35,Healthcare,Middle East,2022,1375.3,11.1,3350.8,70.7,78,88.4,45.6,89926.6,89926.6,179853.3,,1.2
Company_35,Healthcare,Middle East,2023,1711.1,13.5,4705.1,73,79.6,92.4,46.9,110015,110015,220030.1,,24.4
Company_35,Healthcare,Middle East,2024,1941.7,13.4,3902,75.2,83,92.4,50.2,120155.8,120155.8,240311.6,,13.5
Company_35,Healthcare,Middle East,2025,2196.1,12.6,6455.6,76.1,82.4,92.8,53.2,136826.4,136826.4,273652.8,,13.1
Company_36,Healthcare,Europe,2015,1387.2,19.2,6545.4,71.7,29.7,97.6,87.8,137592,137592,275184,,4.33
Company_36,Healthcare,Europe,2016,1614.4,18.5,5940.1,71.9,32,95.8,87.9,157524.5,157524.5,315049,,16.4
Company_36,Healthcare,Europe,2017,1695.7,20,6191.3,74.2,34.4,99.1,89.2,162683.1,162683.1,325366.2,,5
Company_36,Healthcare,Europe,2018,1863.5,21.6,7150.3,75.5,36.2,97.9,92.5,176408.2,176408.2,352816.5,,9.9
Company_36,Healthcare,Europe,2019,2041.6,20.5,9767.7,76.3,36.2,99.1,93.4,193204.2,193204.2,386408.4,,9.6
Company_36,Healthcare,Europe,2020,2216.1,24.1,10576.5,76.5,37.6,100,91.9,207581.2,207581.2,415162.3,,8.6
Company_36,Healthcare,Europe,2021,2385.2,28.6,9598.3,75.9,38.2,99.2,90.4,222478.1,222478.1,444956.1,,7.6
Company_36,Healthcare,Europe,2022,2390.3,26.9,10525.3,76.1,39.2,100,89,221229.5,221229.5,442459.1,,0.2
Company_36,Healthcare,Europe,2023,2744.7,28.2,16966.6,76.5,42.3,100,87.3,248141.7,248141.7,496283.5,,14.8
Company_36,Healthcare,Europe,2024,2901.3,28,15900.3,76.2,40.9,98.7,89,265049.9,265049.9,530099.8,,5.7
Company_36,Healthcare,Europe,2025,2872.1,29.2,11714.4,76.6,39.2,100,90.6,265870,265870,531740,,-1
Company_37,Energy,Oceania,2015,8377.9,18.2,14923.9,68.1,45,72.4,86.9,7412891.7,2223867.5,74128916.7,,4.33
Company_37,Energy,Oceania,2016,8220.4,21.9,29648.9,70.3,47.2,74.1,89.5,7148109.2,2144432.7,71481091.6,,-1.9
Company_37,Energy,Oceania,2017,7909.6,20.9,24590.5,69.2,46.1,72.2,89.4,6941628.3,2082488.5,69416283.4,,-3.8
Company_37,Energy,Oceania,2018,8190.8,15.8,12390.7,70.5,49.3,72.3,89.9,7003417.6,2101025.3,70034176.2,,3.6
Company_37,Energy,Oceania,2019,7818.9,19.1,19127.5,71.5,48.9,72.5,93.1,6703610.7,2011083.2,67036106.6,,-4.5
Company_37,Energy,Oceania,2020,7942.1,14.9,17657.4,73.3,50.8,75.1,94,6708157.5,2012447.3,67081575,,1.6
Company_37,Energy,Oceania,2021,6869.8,7.9,8351.7,74.9,50.7,80,93.9,5803707.6,1741112.3,58037075.8,,-13.5
Company_37,Energy,Oceania,2022,5289.1,7.3,7421.2,76.8,54,81.9,94.4,4347961,1304388.3,43479610.4,,-23
Company_37,Energy,Oceania,2023,4941,12.6,11406.9,77.3,54,82.7,95.3,4063178.7,1218953.6,40631787.3,,-6.6
Company_37,Energy,Oceania,2024,4776.1,13,10577.2,78.1,53.5,82.4,98.3,3944163.3,1183249,39441633,,-3.3
Company_37,Energy,Oceania,2025,4183.6,24.2,19649.3,77.3,54.8,82.1,94.9,3415695.4,1024708.6,34156954.3,,-12.4
Company_38,Energy,Africa,2015,514.8,12.4,1244.3,35.5,26.9,50.6,29.1,520757.6,156227.3,5207575.5,,4.33
Company_38,Energy,Africa,2016,603.5,20.7,1747.2,36.3,30.3,50,28.4,596092.7,178827.8,5960926.9,,17.2
Company_38,Energy,Africa,2017,634.6,25,2446,37.2,34.5,49.8,27.2,608066.8,182420,6080667.6,,5.2
Company_38,Energy,Africa,2018,595.3,18.7,1787.2,39,34.9,51.6,30.5,568979.3,170693.8,5689793.1,,-6.2
Company_38,Energy,Africa,2019,669.8,12.8,1170.5,38.9,35.3,51.9,29.5,638236.4,191470.9,6382363.9,,12.5
Company_38,Energy,Africa,2020,757.7,12.9,973.6,38.1,35.5,51.5,27.5,721090.9,216327.3,7210909.3,,13.1
Company_38,Energy,Africa,2021,872.9,5.8,587.2,38.3,33.9,52.4,28.6,840471.2,252141.4,8404712.2,,15.2
Company_38,Energy,Africa,2022,928.4,4.4,732.1,40.4,36.6,55.9,28.9,876403.1,262920.9,8764031,,6.4
Company_38,Energy,Africa,2023,931.9,0.9,94.6,42.4,39.6,56,31.5,859999,257999.7,8599990.5,,0.4
Company_38,Energy,Africa,2024,1025.5,1.8,308,41.2,38.9,53.8,30.9,951652.2,285495.7,9516522,,10
Company_38,Energy,Africa,2025,1039.9,2.9,481.9,41.3,39.9,54.6,29.3,957434.1,287230.2,9574341.5,,1.4
Company_39,Transportation,Latin America,2015,809.3,3.2,357.9,41.6,21.2,57.9,45.6,510651.5,85108.6,1702171.8,,4.33
Company_39,Transportation,Latin America,2016,977.4,3.3,418.4,42.4,20.4,60.4,46.5,619783.7,103297.3,2065945.8,,20.8
